user_id,product_id,view_duration_seconds,pages_visited,clicked_add_to_cart,purchased
935,12,141,15,1,1
932,34,109,8,1,0
352,24,249,9,1,0
209,45,135,9,1,1
234,14,33,3,0,0
393,49,54,10,1,0
379,32,266,7,1,0
641,40,73,2,0,0
48,19,153,7,1,1
41,35,39,15,1,0
292,11,226,8,1,0
197,22,124,1,1,0
610,16,90,12,0,0
886,40,82,5,1,0
224,24,152,15,1,1
945,39,32,15,0,0
182,21,132,3,0,0
314,15,26,3,0,0
410,50,83,3,0,0
309,9,156,5,1,1
990,12,160,2,0,0
199,3,53,13,1,1
845,7,66,7,0,0
577,16,106,5,0,0
447,21,232,8,0,0
695,5,296,4,0,0
652,27,40,13,0,0
475,30,59,13,0,0
768,42,93,1,0,0
414,4,19,15,0,0
516,13,204,7,0,0
990,4,162,8,1,0
615,32,170,10,1,1
349,36,156,2,0,0
93,24,158,7,0,0
746,44,22,8,0,0
275,50,63,11,1,1
73,35,89,5,0,0
157,4,244,5,0,0
882,26,148,13,0,0
62,9,93,6,0,0
978,39,133,9,1,1
737,24,180,10,1,0
727,38,166,4,0,0
835,36,55,10,1,0
175,46,282,14,1,1
302,1,96,1,0,0
591,41,268,3,1,0
657,31,33,11,1,0
391,44,70,11,0,0
46,47,200,10,1,0
687,38,221,3,0,0
945,17,90,1,0,0
117,19,40,2,0,0
358,15,114,9,1,0
710,49,269,2,1,0
949,40,6,1,0,0
526,8,32,6,0,0
469,32,65,4,0,0
940,5,295,7,0,0
354,1,36,4,0,0
678,14,196,14,0,0
512,39,255,15,1,1
110,31,139,8,1,0
622,33,146,15,1,1
310,37,227,7,1,0
959,31,93,3,1,1
168,16,212,3,1,1
865,9,225,3,0,0
984,45,284,12,1,1
310,29,247,5,0,0
625,8,272,1,0,0
871,14,225,10,0,0
341,14,288,3,1,1
21,35,199,3,1,1
135,13,32,11,0,0
883,2,131,3,1,0
878,39,96,8,1,1
349,2,256,14,1,1
911,38,272,13,1,1
23,10,84,10,0,0
835,39,46,6,0,0
3,20,95,10,1,1
503,2,235,9,1,0
581,28,161,14,1,0
312,42,279,8,1,1
804,37,239,6,1,0
79,9,120,2,0,0
851,20,220,4,0,0
36,13,223,6,1,1
110,26,109,15,1,0
174,13,200,13,1,0
350,30,205,3,1,1
469,15,150,2,0,1
649,5,194,5,0,0
343,47,243,13,1,0
876,16,175,5,1,0
133,5,143,2,0,0
940,32,192,4,0,0
656,25,46,6,0,0
77,28,139,11,1,0
684,29,49,8,0,0
337,42,7,2,0,1
876,45,94,6,0,0
484,7,27,14,0,0
210,17,132,7,1,1
788,4,300,13,1,0
705,36,181,15,1,1
831,10,69,4,1,1
815,42,266,3,0,0
766,35,104,10,0,0
309,27,145,14,1,1
266,18,199,7,1,0
667,15,207,6,0,0
490,11,196,10,0,0
701,29,176,13,1,0
553,8,30,4,0,0
511,37,234,13,1,1
311,32,230,2,1,0
385,28,36,7,0,0
281,26,264,13,1,0
525,29,250,15,1,1
35,46,243,12,1,1
840,23,10,1,0,0
825,17,178,8,1,1
790,13,277,10,1,1
103,50,77,13,0,0
972,45,167,13,1,0
291,29,15,11,1,0
174,33,171,5,1,1
69,25,18,11,0,0
123,42,108,15,0,0
881,23,163,3,0,0
589,15,186,6,1,0
240,4,280,4,0,0
652,41,66,5,0,0
377,25,281,9,1,0
312,14,270,5,1,0
609,34,253,12,0,0
604,46,198,5,0,0
438,43,288,12,1,1
126,24,201,14,1,1
777,2,141,6,0,0
724,39,143,14,1,0
317,42,222,11,1,1
764,30,186,5,0,0
521,2,177,7,0,0
165,15,191,8,1,1
311,44,158,13,1,0
353,18,156,1,0,0
944,5,136,2,1,0
399,14,6,11,0,0
620,36,137,14,1,1
283,7,269,15,1,1
741,1,43,14,1,1
359,22,186,9,0,0
276,16,252,5,1,1
986,22,251,11,0,0
54,32,127,6,0,0
666,16,145,10,1,0
814,33,98,7,0,0
466,30,166,11,1,0
838,43,40,1,0,0
567,6,205,11,1,1
319,33,174,11,0,0
642,6,200,3,0,0
327,8,131,11,0,0
817,21,292,1,0,0
880,45,11,8,0,0
66,33,114,2,0,0
900,27,171,15,1,1
338,10,156,8,1,0
446,45,228,1,0,0
756,50,257,5,1,0
385,31,33,13,1,0
374,15,282,8,1,0
194,4,112,10,0,0
295,44,150,10,0,0
594,41,198,12,1,1
434,1,293,11,1,1
216,9,5,5,0,0
483,13,104,4,1,0
776,27,53,8,1,0
904,33,214,10,1,1
45,49,228,1,0,0
362,14,159,5,0,0
204,25,23,1,0,0
279,3,175,7,0,0
684,10,204,6,1,1
30,1,215,3,0,0
856,10,247,15,1,1
963,32,142,1,0,0
433,8,213,15,1,1
647,7,34,1,0,0
589,50,90,7,0,0
400,15,209,12,1,1
196,50,214,11,0,0
88,10,201,12,1,1
149,44,142,11,0,0
504,26,267,3,0,0
903,48,239,3,0,0
515,26,135,4,0,0
179,47,161,3,1,0
102,50,33,12,0,0
943,8,151,15,1,1
436,15,275,14,1,0
590,16,155,15,0,0
102,46,198,1,1,0
876,28,211,5,1,1
580,17,205,7,0,0
956,45,16,2,0,1
15,5,121,9,0,0
140,47,263,14,1,1
175,27,237,10,1,0
304,6,225,15,0,0
673,27,276,15,1,0
887,5,98,1,0,0
482,47,115,14,1,0
950,38,205,13,0,0
282,16,58,9,1,0
396,9,188,10,1,1
314,5,101,10,0,0
841,36,241,7,0,0
465,30,140,5,0,1
29,18,155,13,1,0
795,16,97,5,1,0
282,30,142,1,0,0
115,32,67,3,0,0
52,45,47,1,0,0
200,36,202,6,1,0
589,32,30,8,0,0
856,36,89,6,0,0
589,6,169,6,0,0
521,50,129,7,0,0
884,6,12,10,0,0
242,41,167,5,1,0
11,24,210,1,0,0
414,26,112,1,0,0
979,36,110,2,1,1
316,49,158,2,0,0
78,13,217,13,1,1
516,45,243,9,0,0
154,4,165,6,1,1
65,32,188,4,0,0
645,28,145,2,0,0
270,29,199,8,0,0
198,44,263,5,1,0
601,30,154,14,1,1
967,16,285,9,0,0
225,32,241,5,0,0
774,47,136,15,0,0
422,35,270,9,0,0
759,45,133,1,0,0
14,9,15,12,0,0
115,14,193,6,0,0
452,31,263,3,1,0
764,29,184,13,1,0
512,42,291,4,0,0
682,19,285,12,1,0
813,27,274,5,1,0
573,24,82,2,0,0
444,22,8,10,0,0
263,33,97,15,1,1
269,13,160,5,0,0
293,5,283,10,1,1
735,2,13,13,1,1
187,26,199,14,0,0
552,46,34,14,1,1
702,16,113,15,0,0
112,44,81,11,1,0
74,13,77,10,0,0
807,47,269,14,1,0
954,19,225,9,1,1
365,44,137,9,1,0
686,41,170,7,0,0
834,24,5,13,0,0
125,37,267,13,1,1
504,32,89,6,1,0
874,14,81,4,0,0
209,11,246,14,1,1
992,2,227,7,0,0
713,35,286,14,1,1
280,1,202,2,1,1
336,17,25,6,0,0
665,9,275,5,1,1
524,42,165,7,0,0
538,20,291,11,1,0
960,47,45,14,1,0
347,40,13,4,0,0
893,44,43,1,0,0
443,24,99,9,0,0
54,17,18,8,1,0
978,50,244,2,1,0
704,6,243,13,1,1
327,32,88,2,0,0
967,42,239,8,1,1
283,24,197,2,0,0
306,30,156,7,1,1
281,32,46,1,0,0
172,18,181,14,1,0
410,48,191,4,1,0
945,49,236,10,1,1
716,48,104,13,1,1
231,14,178,1,0,0
43,18,94,1,0,0
787,39,258,13,1,1
636,37,260,4,1,0
326,50,60,4,0,0
477,47,7,4,0,0
231,27,212,12,1,0
637,12,34,12,0,0
934,34,101,15,1,0
968,19,119,6,1,0
793,20,255,11,1,1
441,38,58,4,1,0
174,37,113,14,1,1
999,27,77,5,0,0
130,19,59,7,1,0
390,7,300,11,1,1
674,24,121,2,0,0
82,25,206,12,1,0
255,33,190,5,1,0
892,18,38,10,0,0
424,13,261,5,1,1
233,40,149,12,0,0
872,34,26,14,1,1
911,17,11,11,1,0
558,28,159,7,0,0
346,44,84,3,0,0
150,7,239,5,0,0
170,5,284,9,1,1
903,10,51,6,0,0
488,30,143,14,1,0
938,22,205,2,0,0
713,39,269,11,0,1
419,26,169,2,0,0
658,5,48,5,1,0
265,34,68,4,1,0
379,7,269,7,0,0
681,37,10,15,1,0
681,32,142,12,0,0
150,30,17,13,1,0
175,8,180,5,1,0
976,24,57,13,1,0
189,1,274,9,1,0
268,6,13,1,0,0
113,4,161,7,1,0
183,8,59,9,0,0
380,49,6,4,0,0
81,2,69,12,1,0
191,4,161,15,1,1
651,41,210,1,1,1
799,17,262,13,1,1
898,18,280,1,1,0
632,48,160,15,1,1
444,19,31,10,0,0
160,50,279,8,1,1
516,30,65,12,0,0
537,12,42,4,0,0
754,6,256,13,1,0
998,44,6,6,0,0
861,6,86,15,1,1
952,31,220,3,1,0
880,14,107,1,0,0
768,26,79,10,0,0
779,7,135,6,0,0
678,4,134,4,0,0
686,31,215,6,1,1
68,1,92,4,1,0
519,46,8,3,0,0
74,3,136,3,0,0
362,38,246,10,1,1
622,3,277,15,1,0
719,31,131,9,0,0
839,50,193,12,1,1
605,12,124,9,1,1
140,6,15,15,0,1
252,38,263,6,1,1
282,25,183,6,0,0
522,44,117,2,0,0
508,50,53,7,0,1
499,35,245,12,1,0
943,25,187,7,1,0
52,47,204,3,1,0
515,17,195,8,1,1
602,45,8,15,1,1
458,1,63,6,0,0
101,37,146,14,1,0
195,39,217,6,1,0
552,32,223,3,1,0
874,35,284,10,1,0
548,20,241,13,1,0
408,19,296,2,1,0
237,22,75,13,0,0
459,5,81,4,0,1
916,13,244,6,0,0
291,40,239,6,0,0
50,46,262,8,1,1
622,8,190,13,1,0
937,7,158,6,0,0
385,4,152,3,0,0
773,22,113,6,0,0
634,43,265,15,1,1
31,45,43,15,1,0
876,48,291,8,1,1
508,6,44,6,1,0
147,6,33,12,0,0
520,4,175,1,0,0
804,40,139,14,0,1
218,36,94,7,1,1
784,12,290,7,1,0
593,50,213,1,1,0
341,16,213,9,1,1
529,49,160,6,1,0
274,36,87,9,0,0
651,13,279,11,1,1
916,25,125,14,0,1
167,49,152,3,1,0
33,32,43,13,0,0
882,50,185,13,1,1
189,48,43,8,0,0
832,43,211,8,1,1
896,34,75,1,0,0
750,8,129,10,1,0
572,45,124,6,0,0
66,34,251,8,1,0
179,12,194,15,0,0
813,36,212,7,1,1
951,28,241,7,1,0
33,27,238,13,1,0
573,48,165,5,0,0
599,4,237,12,0,0
406,44,140,6,0,0
307,23,41,10,0,0
640,15,116,7,0,0
711,22,207,1,1,0
156,11,267,10,1,0
875,11,275,12,1,0
924,46,185,2,1,0
618,43,104,5,0,0
105,41,102,15,1,0
607,47,100,11,0,0
686,29,297,14,1,1
823,25,180,12,0,0
438,16,38,4,0,0
946,23,22,6,0,0
186,4,82,8,1,0
191,43,122,11,0,0
516,25,212,2,0,0
310,19,279,3,1,0
840,2,225,7,1,0
629,23,217,5,0,0
14,28,109,8,1,1
508,3,53,11,1,0
741,23,41,15,1,1
682,15,82,5,0,0
563,44,72,15,1,1
688,16,110,15,1,0
757,19,270,11,1,0
159,8,139,9,1,0
509,41,38,7,0,0
772,35,185,8,1,0
679,30,213,4,0,1
292,36,64,5,1,1
848,26,276,14,1,1
650,33,285,11,1,1
876,8,205,11,1,1
512,20,233,11,1,0
224,40,184,14,1,1
96,48,129,9,0,0
928,49,100,9,0,1
608,13,118,11,0,0
194,14,202,8,0,0
218,43,167,5,0,0
369,45,269,14,1,1
673,35,109,3,0,1
563,47,8,13,0,0
409,45,119,12,1,0
43,5,96,13,1,0
325,12,30,6,1,1
950,9,187,15,1,1
745,6,160,4,0,0
698,2,269,1,1,0
347,16,257,6,0,0
70,20,45,5,0,0
180,11,164,5,1,0
695,42,220,9,1,0
610,13,140,6,0,0
940,32,142,4,0,0
940,50,32,10,0,1
43,29,276,11,1,1
992,12,137,14,1,1
732,3,260,14,1,1
904,45,78,4,1,0
672,26,130,11,1,0
358,34,42,2,0,0
557,2,260,6,1,1
889,7,205,3,0,0
858,11,168,9,0,0
391,22,234,13,1,0
466,7,240,15,1,1
71,45,122,2,1,0
294,5,111,13,0,0
825,24,175,5,1,0
9,28,260,6,1,1
482,43,201,5,1,1
375,2,118,14,1,1
909,29,208,6,0,0
661,13,251,10,1,1
824,39,72,2,0,0
247,45,92,2,0,0
616,50,135,12,1,1
464,47,243,11,1,1
167,50,223,2,0,0
595,4,102,3,0,0
5,27,278,1,0,0
817,24,226,6,0,0
129,36,54,1,0,0
955,41,152,5,0,0
153,9,299,5,1,0
723,46,162,4,0,0
868,19,6,14,0,0
804,7,140,9,1,1
108,42,128,2,0,0
805,29,5,3,0,0
210,48,80,8,1,1
62,14,219,15,1,0
20,36,102,11,1,0
652,16,119,7,0,0
685,8,162,11,1,0
611,30,220,15,1,0
157,40,275,12,1,1
777,39,210,11,1,1
49,9,184,7,1,0
528,49,244,1,0,0
346,31,106,9,0,0
287,42,95,9,0,0
164,32,181,9,1,1
146,41,233,9,1,1
211,29,130,4,1,1
7,11,290,12,1,0
678,48,188,10,1,1
566,27,169,11,0,0
364,28,11,13,0,0
260,7,117,12,0,0
98,1,16,4,1,0
37,25,244,15,1,0
228,31,44,8,0,0
36,8,66,6,0,0
812,8,258,12,1,1
918,14,205,2,0,0
508,17,252,12,1,1
702,20,62,8,1,0
408,49,10,14,1,0
657,45,65,9,1,0
794,2,74,2,1,0
904,21,108,5,0,0
640,2,294,8,1,1
954,29,131,7,1,1
90,3,279,11,1,1
396,4,130,1,0,0
765,27,198,1,1,0
773,39,29,10,0,0
110,1,155,8,0,0
262,29,140,15,1,1
607,41,119,6,1,0
286,21,161,12,1,1
857,26,68,11,1,0
417,19,100,2,0,0
235,44,247,6,0,0
972,27,199,10,1,0
339,18,58,14,0,0
519,27,273,13,1,1
314,46,238,14,1,1
105,45,60,13,0,0
453,5,218,10,0,0
14,37,136,6,0,0
216,28,196,5,0,0
466,46,181,5,1,1
889,31,275,12,1,0
436,19,46,11,1,0
412,44,178,10,0,0
656,32,35,3,1,0
959,11,233,13,0,0
224,25,97,1,0,0
337,32,226,13,0,0
88,26,175,1,0,0
917,12,118,10,1,1
436,44,147,11,1,0
944,46,127,1,0,0
281,32,274,8,1,0
477,39,5,6,1,0
13,22,259,10,0,0
190,5,156,2,1,0
470,19,143,7,0,0
759,50,256,7,0,0
281,10,26,2,0,0
856,38,166,6,1,0
390,47,135,4,1,1
784,46,153,2,0,0
592,10,22,6,0,0
205,24,21,3,0,0
33,34,276,2,0,0
480,31,300,12,0,0
688,44,85,9,0,0
252,44,267,15,1,1
813,7,106,4,1,0
837,40,98,11,1,1
521,44,240,11,1,1
422,47,296,2,1,1
675,40,257,14,1,1
769,17,215,8,0,0
257,33,29,9,1,0
511,46,13,15,0,0
977,37,38,8,1,0
937,36,90,15,1,1
850,5,246,10,1,1
411,13,83,1,0,0
273,35,106,2,0,0
176,23,267,4,1,1
296,28,25,9,0,0
257,41,146,7,0,0
593,39,43,12,1,0
942,21,217,2,0,0
205,29,217,12,0,0
429,45,65,14,1,1
548,12,136,2,1,0
253,13,67,12,1,1
321,4,158,15,0,0
363,44,224,10,0,0
146,25,276,3,1,1
775,22,71,12,0,0
512,10,66,3,1,1
995,40,83,15,1,0
768,19,151,7,0,0
716,4,19,10,0,0
613,47,5,12,0,0
610,27,265,8,0,0
15,41,206,14,1,1
41,22,222,15,1,1
995,46,69,3,0,1
855,22,227,1,1,0
855,23,212,12,1,0
981,19,234,14,0,0
528,22,261,7,0,0
714,37,39,12,1,0
4,44,61,4,1,0
381,8,143,1,0,0
863,14,45,6,0,0
915,9,113,2,0,0
956,7,36,1,1,0
13,4,216,10,1,1
783,27,27,1,0,0
686,22,273,15,0,0
442,48,252,2,0,0
686,33,112,13,0,0
330,3,137,12,0,0
966,45,112,5,0,0
559,1,79,9,0,0
686,8,286,9,1,1
744,19,132,2,0,0
930,6,94,3,0,0
760,37,292,11,1,0
239,38,12,5,0,0
634,34,93,9,1,1
80,32,235,5,0,0
997,50,203,3,1,1
684,15,196,9,1,0
902,6,213,12,1,1
65,17,268,13,1,1
186,11,15,5,0,0
956,31,246,9,1,0
833,18,193,14,1,1
768,9,253,4,0,0
269,9,178,15,1,1
987,48,94,5,0,0
126,13,9,4,1,0
820,37,183,6,1,1
534,11,295,11,1,0
48,33,82,4,0,0
622,3,203,11,0,0
636,2,54,9,0,0
572,44,240,12,0,0
876,15,229,12,1,0
503,23,155,12,1,0
849,40,44,7,0,0
624,17,31,2,0,0
337,46,225,3,0,0
927,44,270,11,1,0
435,6,28,9,0,0
527,32,194,6,0,0
512,23,233,15,1,1
729,7,152,8,0,0
27,36,219,14,1,1
380,11,239,4,1,1
425,24,296,11,1,1
814,42,91,1,0,0
395,46,287,3,1,0
674,44,107,4,0,0
207,4,35,7,1,0
866,4,277,10,1,0
422,11,32,7,0,0
351,47,8,12,0,0
927,47,160,8,0,1
348,39,183,3,0,0
384,48,179,11,1,0
162,27,181,3,0,0
62,12,248,10,0,0
960,45,256,5,1,0
933,43,113,4,0,0
873,2,63,12,1,0
215,9,97,8,1,0
85,29,158,15,1,1
938,41,147,6,0,0
169,15,105,4,0,0
157,34,140,15,1,1
812,8,232,15,1,1
550,11,85,7,1,0
334,2,156,5,0,0
265,44,211,14,1,1
730,24,31,4,0,1
901,18,156,13,0,0
169,15,65,1,0,0
484,3,117,4,0,0
70,40,268,4,1,0
515,15,80,2,0,0
223,50,35,2,0,0
500,27,71,6,0,0
692,15,223,5,0,0
109,4,104,9,0,0
10,29,155,12,1,0
432,14,107,2,0,0
187,40,155,13,1,0
254,30,95,9,0,0
893,49,230,13,0,0
490,34,30,2,0,0
910,28,141,4,1,0
386,47,241,7,1,1
793,25,51,2,0,0
40,25,89,6,0,0
704,49,51,1,0,0
294,9,10,6,0,0
138,35,165,14,1,1
893,6,143,9,1,0
340,1,221,13,1,0
563,8,292,1,1,0
446,11,123,9,1,0
539,45,212,8,1,1
97,35,34,9,1,0
882,37,122,14,0,0
858,7,153,1,0,0
58,45,142,13,0,0
692,17,70,8,1,0
238,8,227,11,1,0
373,28,278,9,1,0
719,33,167,1,1,0
928,19,249,2,1,0
188,23,14,8,1,1
974,40,283,12,1,1
486,18,5,3,0,0
967,37,61,10,1,1
898,50,76,13,0,0
848,8,120,2,0,0
90,19,113,8,1,1
496,46,132,4,1,1
770,36,259,10,1,1
370,33,150,12,0,0
627,2,130,14,1,0
135,22,171,10,0,0
562,33,14,12,1,0
346,29,107,3,0,0
291,35,241,11,0,0
30,8,245,9,1,1
452,42,68,13,1,1
475,2,124,6,1,0
718,27,150,3,1,0
456,18,75,8,1,0
836,13,202,9,1,0
541,25,258,6,0,0
310,15,114,8,1,0
335,13,132,2,1,1
463,24,63,4,0,0
239,26,210,9,1,1
691,42,175,5,0,0
647,7,44,2,0,0
759,26,147,3,0,0
3,47,8,6,0,0
466,42,259,9,0,0
366,48,242,15,0,0
890,23,57,9,0,0
207,15,20,13,1,1
263,46,39,4,0,0
892,47,122,11,1,0
531,30,89,11,1,0
234,7,265,8,1,1
542,2,106,6,0,0
338,14,145,4,0,0
412,35,273,13,1,1
126,21,16,15,1,1
315,31,263,3,1,0
738,4,120,3,0,0
800,34,232,3,1,1
329,46,87,4,0,0
63,28,97,2,0,1
871,40,180,9,0,0
396,44,212,4,1,0
28,4,119,14,1,1
798,27,30,1,0,0
123,15,187,13,0,0
233,7,187,14,1,1
329,13,43,12,0,0
317,12,78,3,0,0
902,3,118,8,0,0
816,7,239,6,0,0
768,32,178,5,0,0
397,15,148,1,1,0
2,22,106,3,0,0
218,49,130,13,1,0
546,7,152,3,0,1
258,7,176,9,0,0
669,23,196,13,1,1
682,11,42,9,1,1
6,25,108,14,1,1
198,43,270,9,0,0
20,19,222,9,0,0
606,26,177,7,1,0
373,50,18,5,0,0
369,49,176,12,1,0
198,39,236,12,1,0
896,45,127,2,0,0
856,28,113,2,0,0
680,14,17,8,1,1
105,13,154,5,0,0
343,28,273,14,1,1
127,50,40,4,0,0
726,19,123,7,0,0
136,18,24,8,0,0
964,13,130,8,1,1
222,46,209,4,0,0
468,37,131,11,1,0
875,8,19,9,0,0
943,24,217,4,0,0
290,6,187,15,0,0
559,30,299,10,0,0
385,14,268,12,1,1
98,15,283,11,0,0
351,24,38,14,1,0
844,20,154,3,1,0
459,30,27,2,0,0
695,48,252,9,1,1
276,27,105,11,1,1
328,49,216,12,1,0
286,32,19,8,1,0
733,28,159,6,1,0
463,19,71,7,0,0
615,7,294,11,1,0
141,13,233,5,0,0
349,10,5,11,0,0
510,39,29,1,0,0
764,38,289,15,1,0
31,2,269,7,0,0
943,46,176,10,1,0
827,12,109,9,0,0
223,19,272,14,1,1
535,39,156,8,1,1
255,15,101,14,0,0
717,47,80,12,1,1
581,49,94,13,0,0
733,8,143,4,1,1
739,5,182,1,0,0
70,25,84,7,1,1
308,28,32,1,0,0
391,46,171,14,1,0
853,46,219,11,1,1
448,15,162,4,0,0
325,18,15,7,0,0
720,27,56,6,0,0
870,5,225,6,0,0
277,3,276,13,1,1
724,3,261,9,1,1
318,2,221,7,0,1
292,32,90,9,1,1
920,27,64,3,0,0
119,29,73,8,0,0
997,12,114,6,0,0
777,21,270,5,1,0
759,30,274,11,1,1
216,26,126,4,0,0
487,14,172,1,0,0
556,9,132,6,1,0
353,18,78,7,0,0
934,20,78,1,1,1
696,21,241,9,1,1
665,12,198,11,1,0
973,8,265,2,0,0
739,45,92,8,0,0
891,24,63,11,0,0
662,16,38,5,0,0
834,38,98,6,1,0
140,21,104,3,0,0
139,50,180,7,1,0
120,10,252,6,1,0
349,10,154,12,0,0
171,42,17,4,0,0
666,1,178,7,0,0
410,31,10,11,1,0
640,36,231,1,0,0
220,1,180,9,0,0
684,45,123,15,1,1
584,41,157,15,1,0
159,22,244,7,1,0
246,13,96,13,1,1
242,13,154,12,0,0
554,35,291,8,1,1
146,29,159,4,0,0
469,21,181,5,0,1
205,35,300,10,1,1
583,33,78,11,1,0
305,27,166,10,0,0
176,2,159,3,0,0
290,18,279,11,1,1
25,50,279,5,0,0
517,40,39,12,0,0
197,49,119,9,1,0
809,1,252,8,1,0
404,22,229,15,1,1
174,50,116,11,1,0
453,43,46,9,0,0
647,14,57,9,0,0
624,12,131,15,1,0
862,20,149,2,0,0
143,2,103,5,0,0
924,16,6,15,0,0
208,33,227,10,1,1
967,36,20,10,1,0
81,38,94,8,0,0
980,19,178,12,1,0
828,44,142,8,0,0
165,42,270,2,0,0
128,36,79,8,1,0
777,28,226,5,0,0
812,14,10,3,0,0
286,37,24,6,1,1
251,4,102,2,0,0
430,45,169,9,0,0
28,39,40,1,0,0
643,35,271,12,1,1
725,16,60,14,0,0
317,12,15,12,1,1
178,38,120,4,1,0
897,37,216,5,1,1
185,35,16,2,0,0
15,3,202,13,1,0
925,41,49,14,0,0
19,39,60,11,0,0
747,32,179,9,1,1
411,39,95,10,1,0
448,48,5,11,0,0
249,30,270,9,1,1
699,7,241,12,0,0
536,30,150,9,1,1
760,39,228,2,0,0
630,42,139,1,0,0
603,5,193,13,0,0
241,10,295,15,1,1
185,28,13,14,1,1
261,38,227,12,1,1
700,35,246,7,1,1
790,28,26,10,0,0
824,29,264,9,1,1
381,5,33,7,0,0
543,10,282,9,1,0
303,35,277,8,1,1
314,36,144,15,1,1
526,42,47,3,1,0
174,42,209,10,0,0
290,30,283,14,0,0
990,45,267,6,1,1
347,29,66,14,0,0
792,40,113,5,0,0
340,43,148,13,1,0
974,3,108,14,1,1
538,35,208,7,1,0
76,14,237,4,0,0
16,36,74,12,0,0
182,12,53,4,0,0
28,22,24,14,0,0
497,22,164,1,0,0
935,47,124,10,0,0
664,22,47,15,1,1
824,42,274,7,0,0
21,48,102,10,0,0
222,45,168,3,0,0
551,45,93,6,0,0
782,14,133,1,0,0
597,23,178,7,1,0
79,24,88,1,0,0
920,23,239,1,0,0
305,31,51,3,1,0
533,32,55,13,1,0
197,13,13,13,0,0
932,47,16,12,0,0
542,45,242,5,0,0
266,3,57,1,0,0
144,45,172,2,1,0
554,19,83,2,0,0
130,43,193,3,1,0
243,35,143,15,0,0
870,37,39,14,0,0
33,9,161,15,1,1
333,8,39,12,1,0
124,1,169,6,1,0
958,45,108,4,0,0
177,9,74,8,1,0
572,10,130,5,0,0
279,33,55,9,0,0
131,48,146,10,1,1
749,17,182,5,0,0
883,49,190,9,0,0
97,25,120,13,1,0
805,7,116,5,1,1
945,21,77,14,1,0
315,36,247,7,1,1
140,22,241,1,0,0
630,41,76,10,1,0
193,33,92,6,1,1
645,9,201,7,0,1
175,10,53,1,0,0
960,15,31,9,0,0
511,11,111,13,1,1
811,10,193,4,0,1
501,2,148,13,1,0
712,13,25,9,0,0
799,18,234,3,0,0
259,40,241,4,1,1
567,10,283,15,1,0
325,37,108,13,1,1
433,36,25,11,1,0
134,15,117,8,0,0
505,3,233,2,1,1
602,26,45,1,0,0
793,22,201,5,0,0
948,36,292,6,1,1
20,49,232,7,1,1
138,31,222,5,0,0
416,38,187,4,0,0
135,39,278,9,1,1
613,46,83,6,0,1
66,19,47,1,0,0
587,29,297,6,1,1
407,23,283,4,0,0
324,24,264,4,0,0
391,20,205,12,1,0
114,31,197,14,0,0
648,22,261,4,1,1
631,5,131,5,1,0
563,19,147,5,1,0
403,39,177,9,0,0
253,19,9,6,0,0
656,18,254,5,1,0
437,7,241,14,1,1
253,34,128,3,0,0
759,24,76,11,0,0
719,23,176,2,0,0
631,35,36,5,0,0
674,29,188,14,0,0
5,40,70,12,1,0
779,44,274,6,0,0
367,11,155,5,1,0
317,24,139,4,0,0
767,5,119,1,0,0
603,19,228,3,0,0
852,50,283,7,1,0
618,32,99,9,0,0
577,36,81,7,1,0
142,15,24,8,1,0
176,41,254,4,0,0
918,47,145,14,1,0
846,13,288,2,1,1
890,46,100,10,1,0
325,48,283,12,1,1
316,29,184,6,0,0
442,21,124,11,1,1
458,42,72,13,0,0
994,32,175,4,0,0
1000,37,36,7,0,0
615,28,48,7,0,0
210,50,11,2,0,0
159,26,28,2,0,0
862,19,130,6,0,0
380,39,45,11,1,0
215,13,136,5,1,0
882,46,259,12,1,1
629,49,197,6,1,0
794,43,257,13,1,1
57,25,194,6,1,0
699,10,28,15,1,0
268,44,243,13,1,0
365,16,206,10,1,0
881,47,116,1,0,0
465,18,297,13,1,1
172,40,123,10,1,0
512,15,268,3,1,0
978,29,273,2,1,0
612,47,218,14,1,0
420,29,152,7,1,1
347,17,62,8,0,1
158,11,51,4,0,0
234,38,274,4,1,1
313,13,208,3,0,0
44,50,197,8,1,0
267,34,247,10,1,1
108,22,32,8,0,0
917,43,79,8,0,0
357,23,282,9,1,0
481,38,97,3,0,0
948,6,244,4,0,0
50,1,144,1,1,0
160,46,294,4,0,0
952,47,49,12,1,0
15,43,74,11,1,0
730,50,199,13,0,1
928,8,147,8,0,0
123,6,140,7,1,0
782,49,47,14,0,0
299,13,249,12,1,1
3,6,141,8,1,1
463,30,69,14,1,1
951,22,246,8,0,0
911,8,33,9,0,0
171,37,130,4,1,0
585,32,285,4,1,0
685,17,174,8,1,0
387,9,64,5,0,0
598,6,119,15,1,1
548,3,83,14,0,0
755,7,213,3,0,0
442,3,172,5,0,0
260,26,8,7,0,0
14,14,17,15,1,1
132,43,278,13,1,1
541,13,87,14,0,0
891,18,209,13,0,0
654,4,115,2,0,0
695,36,195,14,1,1
741,48,52,1,0,0
847,9,110,4,0,0
582,5,28,12,0,0
83,11,129,12,1,1
331,27,67,1,0,0
29,42,263,4,0,0
423,16,33,9,1,0
177,12,55,8,1,0
356,43,55,6,0,0
270,16,8,15,1,0
647,27,147,10,0,0
864,37,52,5,0,0
43,27,231,7,1,1
658,34,137,2,1,0
786,12,136,8,1,0
593,35,115,8,0,1
281,22,199,14,0,0
82,35,110,2,0,0
